ID,ペア,is_sudden_severe,is_numbness,is_behavior,label_sudden_severe,label_numbness,label_behavior
numbness_0_2105,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、娘の左側の手足がしびれていて動かしづらそうです。",False,True,False,False,0,False
numbness_1_2106,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、しびれや麻痺はないようです。",False,True,False,False,1,False
numbness_1_2107,"Dispatcher: 片方の手足が動かしにくい様子はありますか？
Caller: いいえ、友人は手足は普通に動かせています。",False,True,False,False,1,False
numbness_1_2108,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、しびれも麻痺もありません。",False,True,False,False,1,False
numbness_1_2109,"Dispatcher: 体のどこかにしびれたり、力が入らないところはありますか？
Caller: いいえ、そういう様子はなく、手足は問題なく動いています。",False,True,False,False,1,False
numbness_1_2110,"Dispatcher: 片側の手足がしびれる、動かしにくいといったことはありますか？
Caller: いいえ、父は両手両足とも普通に動かせていて、しびれも訴えていません。",False,True,False,False,1,False
numbness_2_2111,"Dispatcher: 歩き方や手の動きにおかしさはありますか？
Caller: 会社から電話があっただけで、手足のしびれや動かしにくさまでは分かりません。",False,True,False,False,2,False
numbness_2_2112,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 今は本人のそばにいないので、しびれや麻痺があるかは確認できません。",False,True,False,False,2,False
numbness_2_2113,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: しびれや麻痺があるかは分かりません。",False,True,False,False,2,False
numbness_2_2114,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 今は電話で聞いただけなので、あるかどうか分かりません。",False,True,False,False,2,False
numbness_2_2115,"Dispatcher: 片側の手足にしびれや動かしにくさがあるか見られますか？
Caller: 別の部屋から呼ばれて来ただけで、まだ本人の手足の様子を確認できていないので分かりません。",False,True,False,False,2,False
numbness_-1_2116,"Dispatcher: 何かいつもと違う様子はありますか？
Caller: はい、弟は質問しても返事がちぐはぐで、落ち着きなく同じことを繰り返しています。",False,True,False,False,-1,False
numbness_-1_2117,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: 友人から頭が痛いと連絡が来ただけで、急に始まったのか、どれほど強いのかまでは分かりません。",False,True,False,False,-1,False
numbness_-1_2118,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: 本人から頭痛とだけ聞いていて、突然なのか激しいのかは分かりません。",False,True,False,False,-1,False
numbness_-1_2119,"Dispatcher: 受け答えが変だったり、いつもと違う感じはありますか？
Caller: 今はまだ会えていなくて、普段と違う振る舞いがあるかは確認できません。",False,True,False,False,-1,False
numbness_-1_2120,"Dispatcher: いつもの頭痛ではなく、急にひどくなった感じですか？
Caller: いいえ、朝から少しずつ痛くなってきたようで、急に激しく出た頭痛ではありません。",False,True,False,False,-1,False
numbness_0_2121,"Dispatcher: ちゃんと両手足は動いていますか？
Caller: いいえ、姉は右手がしびれて力が入りにくいです。",False,True,False,False,0,False
numbness_0_2122,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、父が左足の感覚がおかしいと言っていて、少し動かしにくそうです。",False,True,False,False,0,False
numbness_0_2123,"Dispatcher: 体のどこかがしびれたり、力が入らないところはありますか？
Caller: はい、妻は右腕がしびれてコップを落としそうになり、握る力も弱いです。",False,True,False,False,0,False
numbness_0_2124,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、祖母は片方の足がしびれると言っています。",False,True,False,False,0,False
numbness_0_2125,"Dispatcher: いつも通り歩いたり持ったりできていますか？
Caller: いいえ、友人は左足がしびれてふらついていて、左手にも力が入りにくいそうです。",False,True,False,False,0,False
numbness_1_2126,"Dispatcher: 手足は普段通り動いていますか？
Caller: はい、しびれたり動かしにくかったりはしていません。",False,True,False,False,1,False
numbness_1_2127,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、母はしびれはなく、両手両足とも普段どおり動かせています。",False,True,False,False,1,False
numbness_1_2128,"Dispatcher: 片方だけ動かしづらいとか、感覚が変なところはありますか？
Caller: いいえ、同僚は手足の動きも感覚もいつもどおりです。",False,True,False,False,1,False
numbness_1_2129,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、しびれも麻痺もなく普通に動いています。",False,True,False,False,1,False
numbness_1_2130,"Dispatcher: どこかしびれていたり、力が入らないところはありますか？
Caller: いいえ、夫は手足に異常はなく、しっかり動かせています。",False,True,False,False,1,False
numbness_2_2131,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: まだそこは確認できていなくて、しびれや麻痺があるかは分かりません。",False,True,False,False,2,False
numbness_2_2132,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 頭が痛いとは聞いていますが、しびれや麻痺の有無までは分かりません。",False,True,False,False,2,False
numbness_2_2133,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 今は本人が別の部屋にいて見えていないので、しびれや麻痺があるか確認できません。",False,True,False,False,2,False
numbness_2_2134,"Dispatcher: 片側の手足がしびれるとか、動かしにくい様子はありますか？
Caller: 電話で頭痛を訴えてきただけで、手足の状態までは見られていません。",False,True,False,False,2,False
numbness_2_2135,"Dispatcher: 普通に両手足は使えていますか？
Caller: 本人は布団に横になったままで、しびれや力の入り方まではこちらでは判断できません。",False,True,False,False,2,False
numbness_-1_2136,"Dispatcher: いつもの頭痛ではなく、急にものすごく強い痛みが出た感じですか？
Caller: はい、さっき急に今までで一番ひどい頭痛だと言ってうずくまりました。",False,True,False,False,-1,False
numbness_-1_2137,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: 今は職場から連絡を受けただけで本人を見ていないので、いつもと違う様子かは確認できません。",False,True,False,False,-1,False
numbness_-1_2138,"Dispatcher: ぼんやりしている、返事がおかしいなど、普段と違う様子はありますか？
Caller: はい、話しかけても言葉がかみ合わず、同じことを何度も聞き返していて明らかにいつもと違います。",False,True,False,False,-1,False
numbness_-1_2139,"Dispatcher: いつもの頭痛という感じですか？
Caller: 友人から頭が痛いと連絡があっただけで、急に始まったのか強いのかまでは分かりません。",False,True,False,False,-1,False
numbness_-1_2140,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、受け答えも普段どおりで、変わった様子はありません。",False,True,False,False,-1,False
numbness_0_2141,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、母が左腕がしびれて力も入りにくいと言っています。",False,True,False,False,0,False
numbness_0_2142,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、右足がしびれて動かしにくいようです。",False,True,False,False,0,False
numbness_0_2143,"Dispatcher: ふらつかず普通に歩けていますか？
Caller: いいえ、左側に力が入らないみたいで、手もしびれると言っています。",False,True,False,False,0,False
numbness_0_2144,"Dispatcher: しびれや麻痺はありますか？
Caller: はい、片方の手足がしびれてうまく動かせません。",False,True,False,False,0,False
numbness_0_2145,"Dispatcher: ちゃんと両手で物を持てていますか？
Caller: いいえ、コップを持とうとしても右手に力が入らず、しびれると言っています。",False,True,False,False,0,False
numbness_1_2146,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、同僚の手足は普通に動いていて、しびれもないと言っています。",False,True,False,False,1,False
numbness_1_2147,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、しびれや麻痺はありません。",False,True,False,False,1,False
numbness_1_2148,"Dispatcher: 普通に手足は動いていますか？
Caller: はい、手足は問題なく動いていて、しびれもないそうです。",False,True,False,False,1,False
numbness_1_2149,"Dispatcher: 片側だけ動かしにくい感じはありますか？
Caller: いいえ、左右とも普通に動いていて、しびれも訴えていません。",False,True,False,False,1,False
numbness_1_2150,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、妻に確認しましたが、感覚は普通で力も入るとのことです。",False,True,False,False,1,False
numbness_2_2151,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: そこはまだ聞けておらず、しびれや麻痺があるかは分かりません。",False,True,False,False,2,False
numbness_2_2152,"Dispatcher: 普通に手足は動いていそうですか？
Caller: そのあたりは分からなくて、しびれがあるかどうかも確認できていません。",False,True,False,False,2,False
numbness_2_2153,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 頭痛のことしか聞いていないので、しびれや麻痺までは分かりません。",False,True,False,False,2,False
numbness_2_2154,"Dispatcher: 体の動きで気になることはありますか？
Caller: まだ様子を見ていなくて、しびれや動かしにくさがあるかは不明です。",False,True,False,False,2,False
numbness_2_2155,"Dispatcher: 片側の手足にしびれや動かしにくさはありますか？
Caller: 今はオンライン会議中に頭痛を訴えただけで映像が切れてしまい、手足の様子は確認できません。",False,True,False,False,2,False
numbness_-1_2156,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: はい、父が急に会話のつじつまが合わなくなって、落ち着きなく部屋をうろうろしています。",False,True,False,False,-1,False
numbness_-1_2157,"Dispatcher: 受け答えが変だったり、いつもと違う行動はありますか？
Caller: はい、同僚が自分の席が分からないような様子で、質問にも的外れな返事をしています。",False,True,False,False,-1,False
numbness_-1_2158,"Dispatcher: 何か変わった様子はありますか？
Caller: 頭が痛いと聞いただけで、普段と違う振る舞いがあるかはまだ分かりません。",False,True,False,False,-1,False
numbness_-1_2159,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: いいえ、急に耐えられないくらい痛いと言って、その場でしゃがみ込みました。",False,True,False,False,-1,False
numbness_-1_2160,"Dispatcher: 急に起こった激しい頭痛ですか？
Caller: はい、数分前まで普通だったのに、突然ガーンときたと言って我慢できないほど痛がっています。",False,True,False,False,-1,False
numbness_0_2161,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、父は右腕と右足がしびれていて、うまく力が入らないです。",False,True,False,False,0,False
numbness_0_2162,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、同僚が左手を動かしにくいと言っていて、足もしびれるそうです。",False,True,False,False,0,False
numbness_0_2163,"Dispatcher: 普通に手足は使えていますか？
Caller: いいえ、母は片方の手に力が入りにくくて、足先もしびれるみたいです。",False,True,False,False,0,False
numbness_0_2164,"Dispatcher: 歩いたり物を持ったりは普段どおりできていますか？
Caller: できていません、夫はコップを落としていて、右手がしびれて力が入らないと言っています。",False,True,False,False,0,False
numbness_0_2165,"Dispatcher: 体の動きで気になることはありますか？
Caller: はい、友人の左半身がしびれる感じで、腕が上がりにくくなっています。",False,True,False,False,0,False
numbness_1_2166,"Dispatcher: ふらつきではなく、手足の感覚が変だったり動かしにくかったりしますか？
Caller: いいえ、しびれも麻痺もなくて、手足は普通に動かせています。",False,True,False,False,1,False
numbness_1_2167,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、頭痛はありますが、しびれや動かしにくさはないようです。",False,True,False,False,1,False
numbness_1_2168,"Dispatcher: 片側の手足にしびれや力の入りにくさはありますか？
Caller: ないです、弟は両手両足とも普通に動かせています。",False,True,False,False,1,False
numbness_1_2169,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、妻に確認しましたが、しびれも麻痺もまったくないとのことです。",False,True,False,False,1,False
numbness_1_2170,"Dispatcher: 体の動きにおかしいところはありますか？
Caller: 特になくて、母は手足のしびれも力の入りにくさもないです。",False,True,False,False,1,False
numbness_2_2171,"Dispatcher: しびれや麻痺はありますか？
Caller: 今は本人のそばにいないので、しびれや麻痺があるかは分かりません。",False,True,False,False,2,False
numbness_2_2172,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 職場から連絡を受けただけで、手足がしびれているか動かしにくいかまでは確認できていません。",False,True,False,False,2,False
numbness_2_2173,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: まだ本人と話せていないので、しびれや麻痺の有無は分かりません。",False,True,False,False,2,False
numbness_2_2174,"Dispatcher: 片側の手足がしびれる、動かしにくいような様子はありますか？
Caller: 友人づてに頭痛と聞いただけで、体の動きやしびれまでは見られていません。",False,True,False,False,2,False
numbness_2_2175,"Dispatcher: ちゃんと歩けていますか？
Caller: そこは分かりません。しびれや麻痺があるかどうかはまだ確認できていません。",False,True,False,False,2,False
numbness_-1_2176,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、朝から少しずつ痛くなってきたようで、急に激しく出た感じではありません。",False,True,False,False,-1,False
numbness_-1_2177,"Dispatcher: いつもの頭痛という感じですか？
Caller: いいえ、さっき急に今までにないくらい強い頭痛が来たと本人が言っています。",False,True,False,False,-1,False
numbness_-1_2178,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: 別の部署にいて本人を見ていないので、急に始まったのか、どれほど強いのかまでは分かりません。",False,True,False,False,-1,False
numbness_-1_2179,"Dispatcher: 何か変わったことはありますか？
Caller: 頭が痛いと連絡があっただけで、普段と違う様子かどうかはまだ分かりません。",False,True,False,False,-1,False
numbness_-1_2180,"Dispatcher: ぼんやりしている、受け答えがおかしいなど、普段と違う様子はありますか？
Caller: はい、夫が質問しても話がかみ合わず、同じことを何度も言っていて明らかにいつもと違います。",False,True,False,False,-1,False
numbness_0_2181,"Dispatcher: 体は普段どおり動いていますか？
Caller: いいえ、姉は左腕がしびれていて、指先に力が入りにくいと言っています。",False,True,False,False,0,False
numbness_0_2182,"Dispatcher: しびれや麻痺はありますか？
Caller: はい、母の右足がしびれていて、うまく踏ん張れないです。",False,True,False,False,0,False
numbness_0_2183,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、兄は左手がしびれていて、握ろうとしても力が入りにくいです。",False,True,False,False,0,False
numbness_0_2184,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、妻の右半身にしびれがあって、腕も動かしづらそうです。",False,True,False,False,0,False
numbness_0_2185,"Dispatcher: 普通に歩けていますか？
Caller: いや、叔父は足がしびれると言っていて、片手にも力が入りにくそうです。",False,True,False,False,0,False
numbness_1_2186,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、本人はしびれはなく、手足も問題なく動くと言っています。",False,True,False,False,1,False
numbness_1_2187,"Dispatcher: 手足は普段どおりですか？
Caller: はい、しびれたり動かしにくかったりはしていないようです。",False,True,False,False,1,False
numbness_1_2188,"Dispatcher: ちゃんと物は持てていますか？
Caller: 持てていますし、友人は手足のしびれもないと言っています。",False,True,False,False,1,False
numbness_1_2189,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、同僚を見ていますが、両腕両足とも普通に動いていて、しびれは訴えていません。",False,True,False,False,1,False
numbness_1_2190,"Dispatcher: 体の動きに変わったところはありますか？
Caller: いいえ、しびれも麻痺もなく、手足は普通に動かせています。",False,True,False,False,1,False
numbness_2_2191,"Dispatcher: しびれや麻痺はありますか？
Caller: しびれや麻痺があるかは分かりません。",False,True,False,False,2,False
numbness_2_2192,"Dispatcher: 普通に手足は動かせていますか？
Caller: 今は本人のそばにいないので、しびれや麻痺があるかは確認できません。",False,True,False,False,2,False
numbness_2_2193,"Dispatcher: 片方の腕だけ動かしにくいようなことはありますか？
Caller: 職場から連絡を受けただけで見ていないので、しびれや麻痺の有無は分かりません。",False,True,False,False,2,False
numbness_2_2194,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: そこはまだ確認できていなくて、分かりません。",False,True,False,False,2,False
numbness_2_2195,"Dispatcher: 歩き方は普通ですか？
Caller: 電話で頭が痛いと聞いただけなので、しびれや麻痺があるかまでは分かりません。",False,True,False,False,2,False
numbness_-1_2196,"Dispatcher: 何か変わった様子はありますか？
Caller: いいえ、受け答えも普段どおりです。",False,True,False,False,-1,False
numbness_-1_2197,"Dispatcher: いつもと違う行動はありますか？
Caller: いいえ、特に変わった様子はありません。",False,True,False,False,-1,False
numbness_-1_2198,"Dispatcher: 急にものすごく強い頭痛になった感じですか？
Caller: いいえ、朝から少しずつ痛くなってきたようです。",False,True,False,False,-1,False
numbness_-1_2199,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: はい、話しかけても返事がちぐはぐで、いつもと明らかに違います。",False,True,False,False,-1,False
numbness_-1_2200,"Dispatcher: いつもの頭痛ではなく、急に我慢できないほど強く痛みましたか？
Caller: はい、さっき急に頭を押さえて、耐えられないくらい痛いと言いました。",False,True,False,False,-1,False
numbness_0_2201,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、右手と右足がしびれて力も入りにくいです。",False,True,False,False,0,False
numbness_0_2202,"Dispatcher: 片側の手足にしびれや動かしにくさはありますか？
Caller: はい、左腕がしびれてうまく上がらないです。",False,True,False,False,0,False
numbness_0_2203,"Dispatcher: しびれや麻痺はありますか？
Caller: はい、片方の足がしびれて踏ん張れないようです。",False,True,False,False,0,False
numbness_0_2204,"Dispatcher: ちゃんと両手を使えていますか？
Caller: いいえ、右手に力が入らず、しびれると言っています。",False,True,False,False,0,False
numbness_0_2205,"Dispatcher: 手足のしびれや麻痺は見られますか？
Caller: はい、母は左半身がしびれて動かしづらそうです。",False,True,False,False,0,False
numbness_1_2206,"Dispatcher: しびれや麻痺はありますか？
Caller: いいえ、しびれはないようです。",False,True,False,False,1,False
numbness_1_2207,"Dispatcher: 手足は普通に動かせていますか？
Caller: はい、腕も足も普段どおり動いていて、しびれもありません。",False,True,False,False,1,False
numbness_1_2208,"Dispatcher: 片側の手足にしびれや力の入りにくさはありますか？
Caller: いいえ、しびれも麻痺もなく、両手足とも普通に動いています。",False,True,False,False,1,False
numbness_1_2209,"Dispatcher: 右手だけしびれる、足が動かしにくいなどはありますか？
Caller: いいえ、本人の横で見ていますが、手足のしびれも動かしにくさもありません。",False,True,False,False,1,False
numbness_1_2210,"Dispatcher: しびれや麻痺はありますか？
Caller: いいえ、そういう症状は出ていません。",False,True,False,False,1,False
numbness_2_2211,"Dispatcher: 体の動きで気になることはありますか？
Caller: 頭痛の連絡だけで、しびれがあるかどうかはまだ分かりません。",False,True,False,False,2,False
numbness_2_2212,"Dispatcher: しびれや麻痺はありますか？
Caller: 今は別室にいて見えていないので、しびれや麻痺があるか確認できません。",False,True,False,False,2,False
numbness_2_2213,"Dispatcher: 手足は普通に動かせていますか？
Caller: メッセージで頭痛と来ただけで、しびれや麻痺があるかは分かりません。",False,True,False,False,2,False
numbness_2_2214,"Dispatcher: 片側の体が動かしにくい様子はありますか？
Caller: 本人がトイレにこもっていて確認できず、しびれや麻痺の有無は分かりません。",False,True,False,False,2,False
numbness_2_2215,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 近くにいないので、しびれや麻痺があるかは確認できません。",False,True,False,False,2,False
numbness_-1_2216,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: はい、急にぼんやりして会話がかみ合わなくなっています。",False,True,False,False,-1,False
numbness_-1_2217,"Dispatcher: 何か変わった様子はありますか？
Caller: いいえ、受け答えは普通で、いつもと変わりません。",False,True,False,False,-1,False
numbness_-1_2218,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、昼ごろからじわじわ痛くなってきたと言っています。",False,True,False,False,-1,False
numbness_-1_2219,"Dispatcher: いつもと違う行動をしていますか？
Caller: はい、同じことを何度も聞き返してきて、普段の様子ではありません。",False,True,False,False,-1,False
numbness_-1_2220,"Dispatcher: 急に激しい頭痛が始まったのですか？
Caller: いいえ、急ではなく、夕方からだんだん痛みが強くなっています。",False,True,False,False,-1,False
numbness_0_2221,"Dispatcher: 片方の手足が動かしにくい感じはありますか？
Caller: はい、同僚が左腕に力が入らないと言っています。",False,True,False,False,0,False
numbness_0_2222,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、母が右手と右足がしびれてうまく動かせない状態です。",False,True,False,False,0,False
numbness_0_2223,"Dispatcher: 片側の体に違和感は出ていますか？
Caller: はい、父が左半身がしびれると言っていて、力も入りにくそうです。",False,True,False,False,0,False
numbness_0_2224,"Dispatcher: 手や足にしびれたり、動かしにくかったりする様子はありますか？
Caller: はい、妻の右腕がしびれていて、コップを持とうとしても落としてしまいます。",False,True,False,False,0,False
numbness_0_2225,"Dispatcher: 普通に両手両足は使えていますか？
Caller: いいえ、友人は片方の足がしびれて踏ん張れないようです。",False,True,False,False,0,False
numbness_1_2226,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、頭痛はありますが、しびれや動かしにくさはないです。",False,True,False,False,1,False
numbness_1_2227,"Dispatcher: 体のどこか動かしづらい感じはありますか？
Caller: いいえ、しびれも麻痺もありません。",False,True,False,False,1,False
numbness_1_2228,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、手足は普通に動いていて、しびれも訴えていません。",False,True,False,False,1,False
numbness_1_2229,"Dispatcher: 片側の手足に力が入らない様子はありますか？
Caller: いいえ、そういう感じはなく、手足は問題なく動いています。",False,True,False,False,1,False
numbness_1_2230,"Dispatcher: しびれたり、麻痺したりしているところはありますか？
Caller: いいえ、娘は頭痛だけで、しびれや麻痺はありません。",False,True,False,False,1,False
numbness_2_2231,"Dispatcher: しびれや麻痺はありますか？
Caller: しびれや麻痺があるかは分かりません。",False,True,False,False,2,False
numbness_2_2232,"Dispatcher: 片側の手足にしびれや動かしにくさがあるか見られますか？
Caller: 今は別の部屋にいて姿が見えないので、しびれや麻痺の有無は確認できません。",False,True,False,False,2,False
numbness_2_2233,"Dispatcher: 普通に手足は動いていそうですか？
Caller: そこはまだ分からず、しびれがあるか確認できていません。",False,True,False,False,2,False
numbness_2_2234,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 電話で頭が痛いと聞いただけで、しびれや麻痺があるかまでは分かりません。",False,True,False,False,2,False
numbness_2_2235,"Dispatcher: 体の動きで気になることはありますか？
Caller: 頭痛のことしか聞けていなくて、手足のしびれは分かりません。",False,True,False,False,2,False
numbness_-1_2236,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、朝から少しずつ痛くなってきたようで、急に強く出た感じではありません。",False,True,False,False,-1,False
numbness_-1_2237,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、受け答えはいつも通りで、変わった様子はありません。",False,True,False,False,-1,False
numbness_-1_2238,"Dispatcher: ぼんやりしている、返事がおかしいなど、普段と違う様子はありますか？
Caller: いいえ、会話も普通にできていて、いつもと変わりません。",False,True,False,False,-1,False
numbness_-1_2239,"Dispatcher: 何か変わったことはありますか？
Caller: はい、弟が同じことを何度も聞き返してきて、落ち着きもありません。",False,True,False,False,-1,False
numbness_-1_2240,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: 今日は本人にまだ会えていないので、いつもと違う様子かどうかは分かりません。",False,True,False,False,-1,False
numbness_0_2241,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、夫の左手がしびれていて、うまく握れません。",False,True,False,False,0,False
numbness_0_2242,"Dispatcher: 手や足にしびれたり、力が入らないところはありますか？
Caller: はい、友人が右足の感覚がおかしいと言っていて、立つとふらついています。",False,True,False,False,0,False
numbness_0_2243,"Dispatcher: ちゃんと両手で物を持てていますか？
Caller: いいえ、母は片手に力が入らず、箸も落としてしまいました。",False,True,False,False,0,False
numbness_0_2244,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、兄が左足がしびれて動かしにくいと言っています。",False,True,False,False,0,False
numbness_0_2245,"Dispatcher: 片側の手足にしびれや動かしにくさはありますか？
Caller: はい、同僚は右腕がしびれていて、キーボードを打ちにくそうです。",False,True,False,False,0,False
numbness_1_2246,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、しびれはなく、手足も普通に動かせています。",False,True,False,False,1,False
numbness_1_2247,"Dispatcher: 体の動きにおかしいところはありますか？
Caller: いいえ、しびれも麻痺もありません。",False,True,False,False,1,False
numbness_1_2248,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、左右とも問題なく動いていて、しびれもないです。",False,True,False,False,1,False
numbness_1_2249,"Dispatcher: 片側の手足に力が入らないことはありますか？
Caller: いいえ、そうした様子はなく、普段通りに動かせています。",False,True,False,False,1,False
numbness_1_2250,"Dispatcher: しびれたり動かしにくかったりしますか？
Caller: いいえ、その症状はありません。",False,True,False,False,1,False
numbness_2_2251,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 会社から連絡を受けただけで本人を見ていないので、しびれや麻痺があるかはまだ分かりません。",False,True,False,False,2,False
numbness_2_2252,"Dispatcher: 片側の手足がしびれるとか、動かしにくい様子はありますか？
Caller: 友人から頭痛がひどいとメッセージが来ただけで、体の動きまでは確認できていません。",False,True,False,False,2,False
numbness_2_2253,"Dispatcher: しびれや麻痺はありますか？
Caller: しびれや麻痺があるかは分かりません。",False,True,False,False,2,False
numbness_2_2254,"Dispatcher: 普通に手足は動かせていそうですか？
Caller: そこまでは見ていなくて、しびれたり動かしにくかったりするかは分かりません。",False,True,False,False,2,False
numbness_2_2255,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 今は別の部屋にいて様子が見えないので、しびれや麻痺の有無は確認できません。",False,True,False,False,2,False
numbness_-1_2256,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: はい、さっき急に我慢できないくらい強い頭痛が来たと本人が言っています。",False,True,False,False,-1,False
numbness_-1_2257,"Dispatcher: ぼんやりしている、返事がおかしいなど、普段と違う様子はありますか？
Caller: はい、同じことを何度も聞き返してきて、受け答えがいつもより明らかにおかしいです。",False,True,False,False,-1,False
numbness_-1_2258,"Dispatcher: いつもの頭痛という感じですか？
Caller: それが、頭が痛いとだけ連絡があって、急に始まったのか強さがどれほどかまでは分かりません。",False,True,False,False,-1,False
numbness_-1_2259,"Dispatcher: 何か変わったことはありますか？
Caller: はい、呼びかけても話がかみ合わず、普段と全然違う様子です。",False,True,False,False,-1,False
numbness_-1_2260,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: 今は電話で頭痛を訴えられただけで、いつもと違う行動があるかまでは確認できません。",False,True,False,False,-1,False
numbness_0_2261,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、左手がしびれて力が入らないと言っています。",False,True,False,False,0,False
numbness_0_2262,"Dispatcher: 普通に手足は動かせていますか？
Caller: いいえ、右腕がうまく上がらなくてしびれるみたいです。",False,True,False,False,0,False
numbness_0_2263,"Dispatcher: 片側の手足にしびれや動かしにくさはありますか？
Caller: はい、右足がしびれて踏ん張れない様子です。",False,True,False,False,0,False
numbness_0_2264,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、左半身がしびれて腕に力が入らないと言っています。",False,True,False,False,0,False
numbness_0_2265,"Dispatcher: どこかしびれたり、力が入りにくかったりしていますか？
Caller: はい、夫は箸を持とうとしても右手に力が入らず、しびれると言っています。",False,True,False,False,0,False
numbness_1_2266,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、しびれはなく、手足も普通に動かせています。",False,True,False,False,1,False
numbness_1_2267,"Dispatcher: 片側の手足がしびれたり、動かしにくかったりはしますか？
Caller: いいえ、そういう様子はなく、両手両足とも問題なさそうです。",False,True,False,False,1,False
numbness_1_2268,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、今見ていますが、しびれも麻痺もなく左右とも普通に動いています。",False,True,False,False,1,False
numbness_1_2269,"Dispatcher: 片側の体に力が入りにくいとか、しびれる感じはありますか？
Caller: いいえ、歩けていますし、手足のしびれや力の入りにくさはありません。",False,True,False,False,1,False
numbness_1_2270,"Dispatcher: 普通に手足は使えていますか？
Caller: はい、しびれたり動かしにくかったりはしていません。",False,True,False,False,1,False
numbness_2_2271,"Dispatcher: 普通に歩けていますか？
Caller: 電話だけで様子が分からず、しびれや動かしにくさがあるかは確認できていません。",False,True,False,False,2,False
numbness_2_2272,"Dispatcher: 手足はいつも通り動かせていますか？
Caller: そこはまだ聞けていなくて、しびれがあるかどうかは分かりません。",False,True,False,False,2,False
